proposition_id,home_line,prop_name,game_id,outcome_1_id,outcome_1_abbr,outcome_2_id,outcome_2_abbr,prop_date
2a38e820-31cb-11f0-ab53-41ce0449976f,,KC @ TEN,401772803,2a38e821-31cb-11f0-ab53-41ce0449976f,KC,2a38e822-31cb-11f0-ab53-41ce0449976f,TEN,1766340000000
24be78b0-31cb-11f0-8209-f386d3264813,,JAX @ CIN,401772725,24be78b1-31cb-11f0-8209-f386d3264813,JAX,24be78b2-31cb-11f0-8209-f386d3264813,CIN,1757869200000
2473b410-31cb-11f0-ab53-41ce0449976f,5.5,CIN @ CLE,401772829,2473b411-31cb-11f0-ab53-41ce0449976f,CIN,2473b412-31cb-11f0-ab53-41ce0449976f,CLE,1757264400000
263bc9e0-31cb-11f0-a687-2b56ff546787,,WSH @ DAL,401772864,263bc9e1-31cb-11f0-a687-2b56ff546787,WSH,263bc9e2-31cb-11f0-a687-2b56ff546787,DAL,1760905500000
28385d30-31cb-11f0-8209-f386d3264813,,CLE @ LV,401772784,28385d31-31cb-11f0-8209-f386d3264813,CLE,28385d32-31cb-11f0-8209-f386d3264813,LV,1763931900000
28c90470-31cb-11f0-a687-2b56ff546787,,SF @ CLE,401772785,28c90471-31cb-11f0-a687-2b56ff546787,SF,28c90472-31cb-11f0-a687-2b56ff546787,CLE,1764525600000
27c6afa0-31cb-11f0-8209-f386d3264813,,BAL @ CLE,401772777,27c6afa1-31cb-11f0-8209-f386d3264813,BAL,27c6afa2-31cb-11f0-8209-f386d3264813,CLE,1763328300000
29d51d40-31cb-11f0-a687-2b56ff546787,,CAR @ NO,401772908,29d51d41-31cb-11f0-a687-2b56ff546787,CAR,29d51d42-31cb-11f0-a687-2b56ff546787,NO,1765747500000
2b22fa00-31cb-11f0-8209-f386d3264813,,GB @ MIN,401772968,2b22fa01-31cb-11f0-8209-f386d3264813,GB,2b22fa02-31cb-11f0-8209-f386d3264813,MIN,1767502800000
24c0c2a0-31cb-11f0-8209-f386d3264813,,SF @ NO,401772833,24c0c2a1-31cb-11f0-8209-f386d3264813,SF,24c0c2a2-31cb-11f0-8209-f386d3264813,NO,1757869200000
24769a40-31cb-11f0-ab53-41ce0449976f,-0.5,MIN @ CHI,401772810,24769a41-31cb-11f0-ab53-41ce0449976f,MIN,24769a42-31cb-11f0-ab53-41ce0449976f,CHI,1757376900000
259fff10-31cb-11f0-a687-2b56ff546787,,NYG @ NO,401772744,259fff11-31cb-11f0-a687-2b56ff546787,NYG,259fff12-31cb-11f0-a687-2b56ff546787,NO,1759683600000
270645d0-31cb-11f0-ab53-41ce0449976f,,SF @ NYG,401772767,270645d1-31cb-11f0-ab53-41ce0449976f,SF,270645d2-31cb-11f0-ab53-41ce0449976f,NYG,1762106400000
2638e3b0-31cb-11f0-a687-2b56ff546787,,PIT @ CIN,401772941,2638e3b1-31cb-11f0-a687-2b56ff546787,PIT,2638e3b2-31cb-11f0-a687-2b56ff546787,CIN,1760660100000
283799e0-31cb-11f0-8209-f386d3264813,,SEA @ TEN,401772886,2837c0f0-31cb-11f0-8209-f386d3264813,SEA,2837c0f1-31cb-11f0-8209-f386d3264813,TEN,1763920800000
27c501f0-31cb-11f0-8209-f386d3264813,,HOU @ TEN,401772881,27c501f1-31cb-11f0-8209-f386d3264813,HOU,27c501f2-31cb-11f0-8209-f386d3264813,TEN,1763316000000
297522f0-31cb-11f0-a687-2b56ff546787,,SEA @ ATL,401772900,297522f1-31cb-11f0-a687-2b56ff546787,SEA,297522f2-31cb-11f0-a687-2b56ff546787,ATL,1765130400000
29d2d350-31cb-11f0-a687-2b56ff546787,,BAL @ CIN,401772796,29d2d351-31cb-11f0-a687-2b56ff546787,BAL,29d2d352-31cb-11f0-a687-2b56ff546787,CIN,1765735200000
25f3eb70-31cb-11f0-a687-2b56ff546787,,DAL @ CAR,401772858,25f3eb71-31cb-11f0-a687-2b56ff546787,DAL,25f3eb72-31cb-11f0-a687-2b56ff546787,CAR,1760288400000
275aa760-31cb-11f0-ab53-41ce0449976f,,NO @ CAR,401772877,275aa761-31cb-11f0-ab53-41ce0449976f,NO,275aa762-31cb-11f0-ab53-41ce0449976f,CAR,1762711200000
2a389a00-31cb-11f0-ab53-41ce0449976f,,LAC @ DAL,401772910,2a389a01-31cb-11f0-ab53-41ce0449976f,LAC,2a389a02-31cb-11f0-ab53-41ce0449976f,DAL,1766340000000
259e5160-31cb-11f0-a687-2b56ff546787,,SF @ LAR,401772939,259e5161-31cb-11f0-a687-2b56ff546787,SF,259e5162-31cb-11f0-a687-2b56ff546787,LAR,1759450500000
27070920-31cb-11f0-ab53-41ce0449976f,,JAX @ LV,401772873,27070921-31cb-11f0-ab53-41ce0449976f,JAX,27070922-31cb-11f0-ab53-41ce0449976f,LV,1762117500000
24749e70-31cb-11f0-ab53-41ce0449976f,2.5,PIT @ NYJ,401772721,24749e71-31cb-11f0-ab53-41ce0449976f,PIT,24749e72-31cb-11f0-ab53-41ce0449976f,NYJ,1757264400000
28380f10-31cb-11f0-8209-f386d3264813,,NYJ @ BAL,401772782,28380f11-31cb-11f0-8209-f386d3264813,NYJ,28380f12-31cb-11f0-8209-f386d3264813,BAL,1763920800000
27c6fdc0-31cb-11f0-8209-f386d3264813,,KC @ DEN,401772778,27c6fdc1-31cb-11f0-8209-f386d3264813,KC,27c6fdc2-31cb-11f0-8209-f386d3264813,DEN,1763328300000
25553a70-31cb-11f0-8209-f386d3264813,,CHI @ LV,401772742,25553a71-31cb-11f0-8209-f386d3264813,CHI,25553a72-31cb-11f0-8209-f386d3264813,LV,1759091100000
2b251ce0-31cb-11f0-8209-f386d3264813,,IND @ HOU,401772962,2b251ce1-31cb-11f0-8209-f386d3264813,IND,2b251ce2-31cb-11f0-8209-f386d3264813,HOU,1767502800000
2a3b8030-31cb-11f0-ab53-41ce0449976f,,SF @ IND,401772824,2a3b8031-31cb-11f0-ab53-41ce0449976f,SF,2a3b8032-31cb-11f0-ab53-41ce0449976f,IND,1766452500000
25a04d30-31cb-11f0-a687-2b56ff546787,,DAL @ NYJ,401772850,25a04d31-31cb-11f0-a687-2b56ff546787,DAL,25a04d32-31cb-11f0-a687-2b56ff546787,NYJ,1759683600000
24c110c0-31cb-11f0-8209-f386d3264813,,BUF @ NYJ,401772727,24c110c1-31cb-11f0-8209-f386d3264813,BUF,24c110c2-31cb-11f0-8209-f386d3264813,NYJ,1757869200000
24764c20-31cb-11f0-ab53-41ce0449976f,-1.5,BAL @ BUF,401772918,24764c21-31cb-11f0-ab53-41ce0449976f,BAL,24764c22-31cb-11f0-ab53-41ce0449976f,BUF,1757290800000
27055b70-31cb-11f0-ab53-41ce0449976f,,MIN @ DET,401772871,27055b71-31cb-11f0-ab53-41ce0449976f,MIN,27055b72-31cb-11f0-ab53-41ce0449976f,DET,1762106400000
26935fc0-31cb-11f0-ab53-41ce0449976f,,MIA @ ATL,401772760,26935fc1-31cb-11f0-ab53-41ce0449976f,MIA,26935fc2-31cb-11f0-ab53-41ce0449976f,ATL,1761498000000
28ca6400-31cb-11f0-a687-2b56ff546787,,ARI @ TB,401772895,28ca6401-31cb-11f0-a687-2b56ff546787,ARI,28ca6402-31cb-11f0-a687-2b56ff546787,TB,1764525600000
250bae50-31cb-11f0-8209-f386d3264813,,GB @ CLE,401772842,250bae51-31cb-11f0-8209-f386d3264813,GB,250bae52-31cb-11f0-8209-f386d3264813,CLE,1758474000000
27c41790-31cb-11f0-8209-f386d3264813,,WSH @ MIA,401772631,27c41791-31cb-11f0-8209-f386d3264813,WSH,27c41792-31cb-11f0-8209-f386d3264813,MIA,1763303400000
29d28530-31cb-11f0-a687-2b56ff546787,,CLE @ CHI,401772904,29d28531-31cb-11f0-a687-2b56ff546787,CLE,29d28532-31cb-11f0-a687-2b56ff546787,CHI,1765735200000
2553dae0-31cb-11f0-8209-f386d3264813,,LAC @ NYG,401772737,2553dae1-31cb-11f0-8209-f386d3264813,LAC,2553dae2-31cb-11f0-8209-f386d3264813,NYG,1759078800000
2aaa4790-31cb-11f0-ab53-41ce0449976f,,NO @ TEN,401772809,2aaa4791-31cb-11f0-ab53-41ce0449976f,NO,2aaa4792-31cb-11f0-ab53-41ce0449976f,TEN,1766944800000
2759bd00-31cb-11f0-ab53-41ce0449976f,,BUF @ MIA,401772771,2759bd01-31cb-11f0-ab53-41ce0449976f,BUF,2759bd02-31cb-11f0-ab53-41ce0449976f,MIA,1762711200000
2a398460-31cb-11f0-ab53-41ce0449976f,,TB @ CAR,401772912,2a398461-31cb-11f0-ab53-41ce0449976f,TB,2a398462-31cb-11f0-ab53-41ce0449976f,CAR,1766340000000
27075740-31cb-11f0-ab53-41ce0449976f,,NO @ LAR,401772874,27075741-31cb-11f0-ab53-41ce0449976f,NO,27075742-31cb-11f0-ab53-41ce0449976f,LAR,1762117500000
24bf14f0-31cb-11f0-8209-f386d3264813,,NYG @ DAL,401772834,24bf14f1-31cb-11f0-8209-f386d3264813,NYG,24bf14f2-31cb-11f0-8209-f386d3264813,DAL,1757869200000
269645f0-31cb-11f0-ab53-41ce0449976f,,WSH @ KC,401772817,269645f1-31cb-11f0-ab53-41ce0449976f,WSH,269645f2-31cb-11f0-ab53-41ce0449976f,KC,1761610500000
263c6620-31cb-11f0-a687-2b56ff546787,,ATL @ SF,401772924,263c6621-31cb-11f0-a687-2b56ff546787,ATL,263c6622-31cb-11f0-a687-2b56ff546787,SF,1760919600000
2838f970-31cb-11f0-8209-f386d3264813,,PHI @ DAL,401772890,2838f971-31cb-11f0-8209-f386d3264813,PHI,2838f972-31cb-11f0-8209-f386d3264813,DAL,1763933100000
25545010-31cb-11f0-8209-f386d3264813,,TEN @ HOU,401772738,25545011-31cb-11f0-8209-f386d3264813,TEN,25545012-31cb-11f0-8209-f386d3264813,HOU,1759078800000
29d48100-31cb-11f0-a687-2b56ff546787,,GB @ DEN,401772800,29d48101-31cb-11f0-a687-2b56ff546787,GB,29d48102-31cb-11f0-a687-2b56ff546787,DEN,1765747500000
24c29760-31cb-11f0-8209-f386d3264813,,PHI @ KC,401772837,24c29761-31cb-11f0-8209-f386d3264813,PHI,24c29762-31cb-11f0-8209-f386d3264813,KC,1757881500000
2a3b3210-31cb-11f0-ab53-41ce0449976f,,CIN @ MIA,401772934,2a3b3211-31cb-11f0-ab53-41ce0449976f,CIN,2a3b3212-31cb-11f0-ab53-41ce0449976f,MIA,1766366400000
25a09b50-31cb-11f0-a687-2b56ff546787,,DEN @ PHI,401772745,25a09b51-31cb-11f0-a687-2b56ff546787,DEN,25a09b52-31cb-11f0-a687-2b56ff546787,PHI,1759683600000
27047110-31cb-11f0-ab53-41ce0449976f,,BAL @ MIA,401772943,27047111-31cb-11f0-ab53-41ce0449976f,BAL,27047112-31cb-11f0-ab53-41ce0449976f,MIA,1761869700000
2693ade0-31cb-11f0-ab53-41ce0449976f,,NYJ @ CIN,401772758,2693ade1-31cb-11f0-ab53-41ce0449976f,NYJ,2693ade2-31cb-11f0-ab53-41ce0449976f,CIN,1761498000000
250bfc70-31cb-11f0-8209-f386d3264813,,IND @ TEN,401772733,250bfc71-31cb-11f0-8209-f386d3264813,IND,250bfc72-31cb-11f0-8209-f386d3264813,TEN,1758474000000
28cb4e60-31cb-11f0-a687-2b56ff546787,,BUF @ PIT,401772789,28cb4e61-31cb-11f0-a687-2b56ff546787,BUF,28cb4e62-31cb-11f0-a687-2b56ff546787,PIT,1764537900000
297486b0-31cb-11f0-a687-2b56ff546787,,DAL @ DET,401772947,297486b1-31cb-11f0-a687-2b56ff546787,DAL,297486b2-31cb-11f0-a687-2b56ff546787,DET,1764897300000
24c35ab0-31cb-11f0-8209-f386d3264813,,TB @ HOU,401772715,24c35ab1-31cb-11f0-8209-f386d3264813,TB,24c35ab2-31cb-11f0-8209-f386d3264813,HOU,1757977200000
25f34f30-31cb-11f0-a687-2b56ff546787,,CLE @ PIT,401772748,25f34f31-31cb-11f0-a687-2b56ff546787,CLE,25f34f32-31cb-11f0-a687-2b56ff546787,PIT,1760288400000
275a0b20-31cb-11f0-ab53-41ce0449976f,,BAL @ MIN,401772876,275a0b21-31cb-11f0-ab53-41ce0449976f,BAL,275a0b22-31cb-11f0-ab53-41ce0449976f,MIN,1762711200000
2a393640-31cb-11f0-ab53-41ce0449976f,,NYJ @ NO,401772801,2a393641-31cb-11f0-ab53-41ce0449976f,NYJ,2a393642-31cb-11f0-ab53-41ce0449976f,NO,1766340000000
26955b90-31cb-11f0-ab53-41ce0449976f,,DAL @ DEN,401772762,26955b91-31cb-11f0-ab53-41ce0449976f,DAL,26955b92-31cb-11f0-ab53-41ce0449976f,DEN,1761510300000
250df840-31cb-11f0-8209-f386d3264813,,DEN @ LAC,401772735,250df841-31cb-11f0-8209-f386d3264813,DEN,250df842-31cb-11f0-8209-f386d3264813,LAC,1758485100000
263b7bc0-31cb-11f0-a687-2b56ff546787,,IND @ LAC,401772756,263b7bc1-31cb-11f0-a687-2b56ff546787,IND,263b7bc2-31cb-11f0-a687-2b56ff546787,LAC,1760904300000
2838ab50-31cb-11f0-8209-f386d3264813,,JAX @ ARI,401772783,2838ab51-31cb-11f0-8209-f386d3264813,JAX,2838ab52-31cb-11f0-8209-f386d3264813,ARI,1763931900000
29768280-31cb-11f0-a687-2b56ff546787,,NO @ TB,401772792,29768281-31cb-11f0-a687-2b56ff546787,NO,29768282-31cb-11f0-a687-2b56ff546787,TB,1765130400000
25f54b00-31cb-11f0-a687-2b56ff546787,,NE @ NO,401772751,25f54b01-31cb-11f0-a687-2b56ff546787,NE,25f54b02-31cb-11f0-a687-2b56ff546787,NO,1760300700000
29d56b60-31cb-11f0-a687-2b56ff546787,,TEN @ SF,401772907,29d56b61-31cb-11f0-a687-2b56ff546787,TEN,29d56b62-31cb-11f0-a687-2b56ff546787,SF,1765747500000
2b234820-31cb-11f0-8209-f386d3264813,,MIA @ NE,401772958,2b234821-31cb-11f0-8209-f386d3264813,MIA,2b234822-31cb-11f0-8209-f386d3264813,NE,1767502800000
24c07480-31cb-11f0-8209-f386d3264813,,NE @ MIA,401772728,24c07481-31cb-11f0-8209-f386d3264813,NE,24c07482-31cb-11f0-8209-f386d3264813,MIA,1757869200000
275947d0-31cb-11f0-ab53-41ce0449976f,,ATL @ IND,401772636,275947d1-31cb-11f0-ab53-41ce0449976f,ATL,275947d2-31cb-11f0-ab53-41ce0449976f,IND,1762698600000
2a37afa0-31cb-11f0-ab53-41ce0449976f,,GB @ CHI,401772613,2a37afa1-31cb-11f0-ab53-41ce0449976f,GB,2a37afa2-31cb-11f0-ab53-41ce0449976f,CHI,1766206800000
2475afe0-31cb-11f0-ab53-41ce0449976f,1.5,SF @ SEA,401772831,2475afe1-31cb-11f0-ab53-41ce0449976f,SF,2475afe2-31cb-11f0-ab53-41ce0449976f,SEA,1757275500000
2639ce10-31cb-11f0-a687-2b56ff546787,,NO @ CHI,401772861,2639ce11-31cb-11f0-a687-2b56ff546787,NO,2639ce12-31cb-11f0-a687-2b56ff546787,CHI,1760893200000
28392080-31cb-11f0-8209-f386d3264813,,ATL @ NO,401772889,28392081-31cb-11f0-8209-f386d3264813,ATL,28392082-31cb-11f0-8209-f386d3264813,NO,1763933100000
28c9c7c0-31cb-11f0-a687-2b56ff546787,,HOU @ IND,401772787,28c9c7c1-31cb-11f0-a687-2b56ff546787,HOU,28c9c7c2-31cb-11f0-a687-2b56ff546787,IND,1764525600000
29760d50-31cb-11f0-a687-2b56ff546787,,WSH @ MIN,401772899,29760d51-31cb-11f0-a687-2b56ff546787,WSH,29760d52-31cb-11f0-a687-2b56ff546787,MIN,1765130400000
2b24a7b0-31cb-11f0-8209-f386d3264813,,TEN @ JAX,401772970,2b24a7b1-31cb-11f0-8209-f386d3264813,TEN,2b24a7b2-31cb-11f0-8209-f386d3264813,JAX,1767502800000
25f264d0-31cb-11f0-a687-2b56ff546787,,DEN @ NYJ,401772634,25f264d1-31cb-11f0-a687-2b56ff546787,DEN,25f264d2-31cb-11f0-a687-2b56ff546787,NYJ,1760275800000
25a1fae0-31cb-11f0-a687-2b56ff546787,,DET @ CIN,401772854,25a1fae1-31cb-11f0-a687-2b56ff546787,DET,25a1fae2-31cb-11f0-a687-2b56ff546787,CIN,1759695900000
2aa872d0-31cb-11f0-ab53-41ce0449976f,,DEN @ KC,401772622,2aa872d1-31cb-11f0-ab53-41ce0449976f,DEN,2aa872d2-31cb-11f0-ab53-41ce0449976f,KC,1766711700000
2a36ec50-31cb-11f0-ab53-41ce0449976f,,LAR @ SEA,401772949,2a36ec51-31cb-11f0-ab53-41ce0449976f,LAR,2a36ec52-31cb-11f0-ab53-41ce0449976f,SEA,1766106900000
283724b0-31cb-11f0-8209-f386d3264813,,NYG @ DET,401772888,283724b1-31cb-11f0-8209-f386d3264813,NYG,283724b2-31cb-11f0-8209-f386d3264813,DET,1763920800000
25f59920-31cb-11f0-a687-2b56ff546787,,DET @ KC,401772923,25f59921-31cb-11f0-a687-2b56ff546787,DET,25f59922-31cb-11f0-a687-2b56ff546787,KC,1760314800000
29d3e4c0-31cb-11f0-a687-2b56ff546787,,LV @ PHI,401772906,29d3e4c1-31cb-11f0-a687-2b56ff546787,LV,29d3e4c2-31cb-11f0-a687-2b56ff546787,PHI,1765735200000
2aa93620-31cb-11f0-ab53-41ce0449976f,,NYG @ LV,401772950,2aa93621-31cb-11f0-ab53-41ce0449976f,NYG,2aa93622-31cb-11f0-ab53-41ce0449976f,LV,1766811600000
250f09b0-31cb-11f0-8209-f386d3264813,,KC @ NYG,401772920,250f09b1-31cb-11f0-8209-f386d3264813,KC,250f09b2-31cb-11f0-8209-f386d3264813,NYG,1758500400000
247561c0-31cb-11f0-ab53-41ce0449976f,-6.5,TEN @ DEN,401772832,247561c1-31cb-11f0-ab53-41ce0449976f,TEN,247561c2-31cb-11f0-ab53-41ce0449976f,DEN,1757275500000
27050d50-31cb-11f0-ab53-41ce0449976f,,CHI @ CIN,401772765,27050d51-31cb-11f0-ab53-41ce0449976f,CHI,27050d52-31cb-11f0-ab53-41ce0449976f,CIN,1762106400000
26944a20-31cb-11f0-ab53-41ce0449976f,,BUF @ CAR,401772865,26944a21-31cb-11f0-ab53-41ce0449976f,BUF,26944a22-31cb-11f0-ab53-41ce0449976f,CAR,1761498000000
263a1c30-31cb-11f0-a687-2b56ff546787,,MIA @ CLE,401772754,263a1c31-31cb-11f0-a687-2b56ff546787,MIA,263a1c32-31cb-11f0-a687-2b56ff546787,CLE,1760893200000
28cab220-31cb-11f0-a687-2b56ff546787,,LAR @ CAR,401772894,28cab221-31cb-11f0-a687-2b56ff546787,LAR,28cab222-31cb-11f0-a687-2b56ff546787,CAR,1764525600000
27c63a70-31cb-11f0-8209-f386d3264813,,SEA @ LAR,401772884,27c63a71-31cb-11f0-8209-f386d3264813,SEA,27c63a72-31cb-11f0-8209-f386d3264813,LAR,1763327100000
2555fdc0-31cb-11f0-8209-f386d3264813,,CIN @ DEN,401772716,2555fdc1-31cb-11f0-8209-f386d3264813,CIN,2555fdc2-31cb-11f0-8209-f386d3264813,DEN,1759191300000
2aabce30-31cb-11f0-ab53-41ce0449976f,,LAR @ ATL,401772825,2aabce31-31cb-11f0-ab53-41ce0449976f,LAR,2aabce32-31cb-11f0-ab53-41ce0449976f,ATL,1767057300000
27596ee0-31cb-11f0-ab53-41ce0449976f,,NYG @ CHI,401772875,27596ee1-31cb-11f0-ab53-41ce0449976f,NYG,27596ee2-31cb-11f0-ab53-41ce0449976f,CHI,1762711200000
25a11080-31cb-11f0-a687-2b56ff546787,,HOU @ BAL,401772743,25a11081-31cb-11f0-a687-2b56ff546787,HOU,25a11082-31cb-11f0-a687-2b56ff546787,BAL,1759683600000
263c1800-31cb-11f0-a687-2b56ff546787,,GB @ ARI,401772863,263c1801-31cb-11f0-a687-2b56ff546787,GB,263c1802-31cb-11f0-a687-2b56ff546787,ARI,1760905500000
2705d0a0-31cb-11f0-ab53-41ce0449976f,,LAC @ TEN,401772764,2705d0a1-31cb-11f0-ab53-41ce0449976f,LAC,2705d0a2-31cb-11f0-ab53-41ce0449976f,TEN,1762106400000
247365f0-31cb-11f0-ab53-41ce0449976f,1.5,TB @ ATL,401772830,247365f1-31cb-11f0-ab53-41ce0449976f,TB,247365f2-31cb-11f0-ab53-41ce0449976f,ATL,1757264400000
29785740-31cb-11f0-a687-2b56ff546787,,PHI @ LAC,401772822,29785741-31cb-11f0-a687-2b56ff546787,PHI,29785742-31cb-11f0-a687-2b56ff546787,LAC,1765242900000
28c77dd0-31cb-11f0-a687-2b56ff546787,,GB @ DET,401772891,28c77dd1-31cb-11f0-a687-2b56ff546787,GB,28c77dd2-31cb-11f0-a687-2b56ff546787,DET,1764266400000
255401f0-31cb-11f0-8209-f386d3264813,,PHI @ TB,401772845,255401f1-31cb-11f0-8209-f386d3264813,PHI,255401f2-31cb-11f0-8209-f386d3264813,TB,1759078800000
29d4cf20-31cb-11f0-a687-2b56ff546787,,DET @ LAR,401772909,29d4cf21-31cb-11f0-a687-2b56ff546787,DET,29d4cf22-31cb-11f0-a687-2b56ff546787,LAR,1765747500000
26949840-31cb-11f0-ab53-41ce0449976f,,CHI @ BAL,401772759,26949841-31cb-11f0-ab53-41ce0449976f,CHI,26949842-31cb-11f0-ab53-41ce0449976f,BAL,1761498000000
250f57d0-31cb-11f0-8209-f386d3264813,,DET @ BAL,401772812,250f57d1-31cb-11f0-8209-f386d3264813,DET,250f57d2-31cb-11f0-8209-f386d3264813,BAL,1758586500000
29d62eb0-31cb-11f0-a687-2b56ff546787,,MIA @ PIT,401772823,29d62eb1-31cb-11f0-a687-2b56ff546787,MIA,29d62eb2-31cb-11f0-a687-2b56ff546787,PIT,1765847700000
27c55010-31cb-11f0-8209-f386d3264813,,CHI @ MIN,401772880,27c55011-31cb-11f0-8209-f386d3264813,CHI,27c55012-31cb-11f0-8209-f386d3264813,MIN,1763316000000
29757110-31cb-11f0-a687-2b56ff546787,,TEN @ CLE,401772898,29757111-31cb-11f0-a687-2b56ff546787,TEN,29757112-31cb-11f0-a687-2b56ff546787,CLE,1765130400000
25a29720-31cb-11f0-a687-2b56ff546787,,KC @ JAX,401772814,25a29721-31cb-11f0-a687-2b56ff546787,KC,25a29722-31cb-11f0-a687-2b56ff546787,JAX,1759796100000
25f1c890-31cb-11f0-a687-2b56ff546787,,PHI @ NYG,401772940,25f1c891-31cb-11f0-a687-2b56ff546787,PHI,25f1c892-31cb-11f0-a687-2b56ff546787,NYG,1760055300000
27588480-31cb-11f0-ab53-41ce0449976f,,LV @ DEN,401772944,27588481-31cb-11f0-ab53-41ce0449976f,LV,27588482-31cb-11f0-ab53-41ce0449976f,DEN,1762478100000
2a384be0-31cb-11f0-ab53-41ce0449976f,,BUF @ CLE,401772802,2a384be1-31cb-11f0-ab53-41ce0449976f,BUF,2a384be2-31cb-11f0-ab53-41ce0449976f,CLE,1766340000000
27061ec0-31cb-11f0-ab53-41ce0449976f,,ATL @ NE,401772763,27061ec1-31cb-11f0-ab53-41ce0449976f,ATL,27061ec2-31cb-11f0-ab53-41ce0449976f,NE,1762106400000
250c71a0-31cb-11f0-8209-f386d3264813,,PIT @ NE,401772732,250c71a1-31cb-11f0-8209-f386d3264813,PIT,250c71a2-31cb-11f0-8209-f386d3264813,NE,1758474000000
24745050-31cb-11f0-ab53-41ce0449976f,-3.5,LV @ NE,401772720,24745051-31cb-11f0-ab53-41ce0449976f,LV,24745052-31cb-11f0-ab53-41ce0449976f,NE,1757264400000
25f4fce0-31cb-11f0-a687-2b56ff546787,,CIN @ GB,401772752,25f4fce1-31cb-11f0-a687-2b56ff546787,CIN,25f4fce2-31cb-11f0-a687-2b56ff546787,GB,1760300700000
27c4dae0-31cb-11f0-8209-f386d3264813,,TB @ BUF,401772776,27c4dae1-31cb-11f0-8209-f386d3264813,TB,27c4dae2-31cb-11f0-8209-f386d3264813,BUF,1763316000000
275b6ab0-31cb-11f0-ab53-41ce0449976f,,LAR @ SF,401772879,275b6ab1-31cb-11f0-ab53-41ce0449976f,LAR,275b6ab2-31cb-11f0-ab53-41ce0449976f,SF,1762723500000
2b225dc0-31cb-11f0-8209-f386d3264813,,KC @ LV,401772957,2b225dc1-31cb-11f0-8209-f386d3264813,KC,2b225dc2-31cb-11f0-8209-f386d3264813,LV,1767502800000
25531790-31cb-11f0-8209-f386d3264813,,NO @ BUF,401772740,25531791-31cb-11f0-8209-f386d3264813,NO,25531792-31cb-11f0-8209-f386d3264813,BUF,1759078800000
2a37fdc0-31cb-11f0-ab53-41ce0449976f,,PHI @ WSH,401772612,2a37fdc1-31cb-11f0-ab53-41ce0449976f,PHI,2a37fdc2-31cb-11f0-ab53-41ce0449976f,WSH,1766206800000
2aa78870-31cb-11f0-ab53-41ce0449976f,,DAL @ WSH,401772710,2aa78871-31cb-11f0-ab53-41ce0449976f,DAL,2aa78872-31cb-11f0-ab53-41ce0449976f,WSH,1766685600000
259f62d0-31cb-11f0-a687-2b56ff546787,,MIN @ CLE,401772633,259f62d1-31cb-11f0-a687-2b56ff546787,MIN,259f62d2-31cb-11f0-a687-2b56ff546787,CLE,1759671000000
2694e660-31cb-11f0-ab53-41ce0449976f,,SF @ HOU,401772866,2694e661-31cb-11f0-ab53-41ce0449976f,SF,2694e662-31cb-11f0-ab53-41ce0449976f,HOU,1761498000000
263ab870-31cb-11f0-a687-2b56ff546787,,PHI @ MIN,401772862,263ab871-31cb-11f0-a687-2b56ff546787,PHI,263ab872-31cb-11f0-a687-2b56ff546787,MIN,1760893200000
28ca15e0-31cb-11f0-a687-2b56ff546787,,ATL @ NYJ,401772893,28ca15e1-31cb-11f0-a687-2b56ff546787,ATL,28ca15e2-31cb-11f0-a687-2b56ff546787,NYJ,1764525600000
27c59e30-31cb-11f0-8209-f386d3264813,,GB @ NYG,401772883,27c59e31-31cb-11f0-8209-f386d3264813,GB,27c59e32-31cb-11f0-8209-f386d3264813,NYG,1763316000000
2975bf30-31cb-11f0-a687-2b56ff546787,,CHI @ GB,401772897,2975bf31-31cb-11f0-a687-2b56ff546787,CHI,2975bf32-31cb-11f0-a687-2b56ff546787,GB,1765130400000
29d5e090-31cb-11f0-a687-2b56ff546787,,MIN @ DAL,401772933,29d5e091-31cb-11f0-a687-2b56ff546787,MIN,29d5e092-31cb-11f0-a687-2b56ff546787,DAL,1765761600000
27081a90-31cb-11f0-ab53-41ce0449976f,,ARI @ DAL,401772818,27081a91-31cb-11f0-ab53-41ce0449976f,ARI,27081a92-31cb-11f0-ab53-41ce0449976f,DAL,1762218900000
24bfff50-31cb-11f0-8209-f386d3264813,,LAR @ TEN,401772724,24bfff51-31cb-11f0-8209-f386d3264813,LAR,24bfff52-31cb-11f0-8209-f386d3264813,TEN,1757869200000
250cbfc0-31cb-11f0-8209-f386d3264813,,LAR @ PHI,401772839,250cbfc1-31cb-11f0-8209-f386d3264813,LAR,250cbfc2-31cb-11f0-8209-f386d3264813,PHI,1758474000000
28cbc390-31cb-11f0-a687-2b56ff546787,,DEN @ WSH,401772931,28cbc391-31cb-11f0-a687-2b56ff546787,DEN,28cbc392-31cb-11f0-a687-2b56ff546787,WSH,1764552000000
283772d0-31cb-11f0-8209-f386d3264813,,MIN @ GB,401772887,283772d1-31cb-11f0-8209-f386d3264813,MIN,283772d2-31cb-11f0-8209-f386d3264813,GB,1763920800000
29d432e0-31cb-11f0-a687-2b56ff546787,,NYJ @ JAX,401772797,29d432e1-31cb-11f0-a687-2b56ff546787,NYJ,29d432e2-31cb-11f0-a687-2b56ff546787,JAX,1765735200000
2a3ae3f0-31cb-11f0-ab53-41ce0449976f,,LV @ HOU,401772805,2a3ae3f1-31cb-11f0-ab53-41ce0449976f,LV,2a3ae3f2-31cb-11f0-ab53-41ce0449976f,HOU,1766352300000
